token_id,background,base,laces,subs
4203,Changingroom,Blue2,Diamond,Green
4204,Stadium,Gold,Blue,Blue
4205,Tunnel,Green,Diamond,Red
4206,Ancient,Darkblue,White-red,Blue
4207,Tunnel,Purple,White-blue,Diamond
4208,Tunnel,Darkblue,Red,Diamond
4209,Changingroom,Pink,Gold,Red
4210,Stadium,Purple,Gold,Diamond
4211,Tunnel,Blue2,White-purple,Gold
4212,Goldenhour,Pink,Purple,Purple
4213,Tunnel,Gold,White-purple,Green
4214,Changingroom,Darkgreen,Diamond,Blue
4215,Ancient,Darkgreen,White-pink,Green
4216,Street,Blue2,Blue,Diamond
4217,Changingroom,Red,Pink,Gold
4218,Tunnel,Darkblue,Yellow,Gold
4219,Ancient,Green,White-red,Black
4220,Goldenhour,Blue,Diamond,Blue
4221,Stadium,Darkblue,Gold,Diamond
4222,Tunnel,Blue2,Diamond,Blue
4223,Changingroom,Green,White-red,White
4224,Street,Blue2,Gold,White
4225,Goldenhour,Gold,Green,Purple
4226,Street,Red,Diamond,Blue
4227,Goldenhour,Blue2,Yellow,Diamond
4228,Goldenhour,Darkblue,White-pink,Diamond
4229,Stadium,Red,White-purple,Gold
4230,Ancient,Red,White,White
4231,Goldenhour,Blue,Diamond,Diamond
4232,Ancient,Blue2,Purple,Purple
4233,Ancient,Red,White-purple,Black
4234,Ancient,Darkblue,Blue,Purple
4235,Stadium,Green,Diamond,Blue
4236,Tunnel,Gold,Yellow,Black
4237,Stadium,Blue,White-pink,Gold
4238,Street,Darkgreen,Blue,Diamond
4239,Street,Red,Gold,Green
4240,Tunnel,Pink,Red,Gold
4241,Stadium,Gold,White-pink,Red
4242,Ancient,Red,Yellow,Gold
4243,Ancient,Purple,Green,Green
4244,Ancient,Darkblue,Pink,Green
4245,Goldenhour,Purple,White-red,Diamond
4246,Ancient,Blue2,Yellow,White
4247,Stadium,Green,Purple,Diamond
4248,Ancient,Blue2,Purple,Red
4249,Tunnel,Red,Gold,Red
4250,Tunnel,Pink,Blue,Diamond
4251,Stadium,Gold,Gold,Black
4252,Changingroom,Darkgreen,Diamond,Diamond
4253,Changingroom,Green,Pink,Diamond
4254,Goldenhour,Red,Red,Purple
4255,Goldenhour,Darkblue,Blue,Gold
4256,Stadium,Green,White-purple,Black
4257,Goldenhour,Darkgreen,Purple,Diamond
4258,Ancient,Purple,White-red,Blue
4259,Tunnel,Gold,Blue,Gold
4260,Changingroom,Purple,Yellow,Gold
4261,Ancient,Purple,White-blue,Diamond
4262,Street,Darkgreen,Diamond,Blue
4263,Ancient,Darkgreen,Yellow,Green
4264,Stadium,Darkblue,Pink,Purple
4265,Stadium,Darkblue,White-blue,Gold
4266,Goldenhour,Blue2,Diamond,Diamond
4267,Tunnel,Blue,Blue,Gold
4268,Tunnel,Gold,White-red,Diamond
4269,Ancient,Blue,Gold,Red
4270,Stadium,Green,Gold,Blue
4271,Tunnel,Blue,Diamond,Purple
4272,Ancient,Gold,Yellow,White
4273,Street,Green,White-pink,Diamond
4274,Ancient,Red,White-blue,White
4275,Ancient,Green,Purple,Black
4276,Ancient,Darkgreen,Blue,Purple
4277,Stadium,Pink,Gold,Black
4278,Changingroom,Blue2,Green,Gold
4279,Stadium,Gold,White-red,Green
4280,Ancient,Blue,Yellow,Diamond
4281,Goldenhour,Gold,Red,Red
4282,Tunnel,Pink,Gold,Green
4283,Street,Red,White-blue,Gold
4284,Goldenhour,Gold,White-purple,Black
4285,Ancient,Purple,Green,Black
4286,Tunnel,Red,Yellow,Purple
4287,Ancient,Purple,White-pink,Green
4288,Street,Green,Red,Black
4289,Changingroom,Darkgreen,Red,Diamond
4290,Stadium,Blue2,White-red,Gold
4291,Street,Gold,White-purple,Black
4292,Goldenhour,Gold,Pink,White
4293,Changingroom,Purple,Gold,White
4294,Street,Green,Gold,Purple
4295,Changingroom,Pink,White,Gold
4296,Stadium,Blue,Purple,Black
4297,Ancient,Blue,White,Green
4298,Stadium,Gold,Red,Red
4299,Ancient,Darkblue,Green,Purple
4300,Tunnel,Darkblue,Gold,Green
4301,Tunnel,Blue,Gold,Blue
4302,Tunnel,Gold,White,Diamond
4303,Stadium,Darkblue,Diamond,Blue
4304,Ancient,Gold,Pink,White
4305,Ancient,Blue2,Gold,Blue
4306,Street,Gold,Pink,Green
4307,Changingroom,Green,Blue,Green
4308,Stadium,Pink,Diamond,Blue
4309,Goldenhour,Green,White-red,Gold
4310,Changingroom,Green,Blue,White
4311,Tunnel,Darkgreen,Gold,Green
4312,Street,Gold,Blue,Purple
4313,Ancient,Purple,Pink,White
4314,Ancient,Blue2,Green,Gold
4315,Ancient,Blue,Pink,Gold
4316,Stadium,Blue,White,Diamond
4317,Tunnel,Darkgreen,White-blue,Diamond
4318,Stadium,Gold,White-purple,Diamond
4319,Street,Blue,Diamond,Red
4320,Tunnel,Darkblue,Gold,Blue
4321,Street,Pink,Diamond,Blue
4322,Changingroom,Darkgreen,Gold,Gold
4323,Stadium,Gold,Pink,Black
4324,Ancient,Blue2,Pink,Blue
4325,Street,Green,Gold,White
4326,Street,Gold,White-purple,Gold
4327,Ancient,Blue2,Purple,Black
4328,Tunnel,Gold,Red,Black
4329,Street,Blue2,Pink,Purple
4330,Street,Darkgreen,Blue,Gold
4331,Stadium,Darkgreen,Diamond,Gold
4332,Changingroom,Gold,Diamond,White
4333,Goldenhour,Gold,Diamond,Diamond
4334,Changingroom,Blue,Blue,Diamond
4335,Ancient,Blue2,White-pink,Diamond
4336,Goldenhour,Purple,Diamond,Purple
4337,Goldenhour,Green,White-pink,Diamond
4338,Goldenhour,Blue,Blue,Diamond
4339,Changingroom,Red,Blue,Diamond
4340,Ancient,Red,Purple,Black
4341,Changingroom,Darkgreen,Diamond,Green
4342,Changingroom,Pink,White-pink,White
4343,Street,Green,White-red,Diamond
4344,Tunnel,Darkgreen,White-purple,Diamond
4345,Goldenhour,Gold,Diamond,Green
4346,Tunnel,Red,White-blue,Gold
4347,Ancient,Darkgreen,White,Diamond
4348,Changingroom,Darkblue,Green,Gold
4349,Ancient,Purple,White-blue,Blue
4350,Goldenhour,Red,Yellow,Diamond
4351,Street,Green,Yellow,Diamond
4352,Street,Darkgreen,Green,Diamond
4353,Tunnel,Blue2,White-red,Gold
4354,Stadium,Darkgreen,Blue,Diamond
4355,Street,Pink,Green,Diamond
4356,Ancient,Blue2,Yellow,Diamond
4357,Changingroom,Blue,White-pink,Gold
4358,Tunnel,Red,Yellow,Gold
4359,Street,Gold,White-blue,Green
4360,Street,Pink,Yellow,Diamond
4361,Ancient,Gold,Red,Blue
4362,Stadium,Blue2,White-red,Blue
4363,Tunnel,Gold,Red,Purple
4364,Stadium,Gold,Green,White
4365,Ancient,Darkgreen,Red,Gold
4366,Ancient,Pink,White,Black
4367,Ancient,Purple,Red,Red
4368,Tunnel,Blue,Gold,Purple
4369,Changingroom,Gold,Blue,Diamond
4370,Goldenhour,Darkblue,Diamond,Purple
4371,Ancient,Darkgreen,White-pink,Purple
4372,Goldenhour,Darkblue,Green,Gold
4373,Changingroom,Darkgreen,Blue,Diamond
4374,Street,Blue,Gold,Diamond
4375,Tunnel,Pink,White,Purple
4376,Tunnel,Blue2,Red,Diamond
4377,Ancient,Pink,Red,Black
4378,Ancient,Red,White-red,Black
4379,Tunnel,Pink,Diamond,Black
4380,Ancient,Green,White-red,Gold
4381,Changingroom,Gold,Blue,Blue
4382,Street,Purple,Purple,Diamond
4383,Changingroom,Blue2,Diamond,Purple
4384,Street,Blue,Purple,Diamond
4385,Stadium,Darkblue,Diamond,Diamond
4386,Changingroom,Darkblue,Red,Diamond
4387,Tunnel,Darkgreen,Diamond,Gold
4388,Ancient,Darkgreen,Gold,Gold
4389,Tunnel,Darkgreen,Yellow,Gold
4390,Street,Blue,Diamond,Purple
4391,Stadium,Darkgreen,Diamond,White
4392,Goldenhour,Green,White-pink,Gold
4393,Goldenhour,Pink,Purple,Diamond
4394,Ancient,Pink,White,Red
4395,Ancient,Purple,Blue,Purple
4396,Ancient,Green,White-purple,Red
4397,Goldenhour,Darkgreen,Gold,Black
4398,Stadium,Darkgreen,Green,Gold
4399,Ancient,Gold,Pink,Purple
4400,Goldenhour,Purple,Yellow,Gold
4401,Changingroom,Blue,White,Gold
4402,Street,Darkgreen,Gold,Purple
4403,Stadium,Pink,Blue,Blue
4404,Changingroom,Green,White-red,Gold
4405,Street,Darkblue,Pink,Diamond
4406,Ancient,Red,White-blue,Blue
4407,Tunnel,Blue2,Diamond,Green
4408,Street,Blue2,Blue,Black
4409,Stadium,Green,Gold,Green
4410,Street,Darkgreen,White-purple,Gold
4411,Tunnel,Pink,Green,Diamond
4412,Changingroom,Blue2,White,Diamond
4413,Street,Darkblue,Yellow,Gold
4414,Ancient,Pink,White-blue,Purple
4415,Changingroom,Red,Yellow,Green
4416,Changingroom,Blue2,Diamond,Blue
4417,Changingroom,Darkblue,Purple,Gold
4418,Stadium,Gold,Gold,White
4419,Ancient,Darkblue,Red,Diamond
4420,Ancient,Purple,Purple,Green
4421,Ancient,Blue,Yellow,White
4422,Changingroom,Blue2,White-red,Gold
4423,Goldenhour,Pink,Green,Diamond
4424,Ancient,Gold,Gold,Black
4425,Stadium,Darkgreen,White-pink,Diamond
4426,Stadium,Gold,Blue,Red
4427,Ancient,Blue,Red,Blue
4428,Ancient,Purple,Gold,White
4429,Tunnel,Darkgreen,White-purple,Gold
4430,Street,Purple,Diamond,Green
4431,Changingroom,Pink,Purple,Gold
4432,Changingroom,Darkgreen,Pink,Diamond
4433,Changingroom,Gold,White-purple,Purple
4434,Tunnel,Green,Diamond,Black
4435,Ancient,Darkgreen,White-purple,Black
4436,Ancient,Green,Yellow,Black
4437,Goldenhour,Blue,White-blue,Diamond
4438,Goldenhour,Darkblue,Pink,Diamond
4439,Street,Gold,Yellow,Red
4440,Ancient,Purple,Pink,Purple
4441,Tunnel,Blue2,Purple,Diamond
4442,Stadium,Gold,Blue,Diamond
4443,Street,Darkgreen,Gold,Diamond
4444,Ancient,Blue2,White-pink,Red
